Unnamed: 0,title,ingredients,directions,link,source,NER
21685,"""Refried"" Beans","[""2 lb. dried pinto beans"", ""1 medium onion, chopped"", ""1 medium green pepper, chopped"", ""2 cloves garlic, minced"", ""2 tsp. salt"", ""2 tsp. chili powder""]","[""Wash and sort beans."", ""Put in a large pan and cover with cold water."", ""Bring to boil and boil for 2 minutes."", ""Turn off heat, cover and let sit 2 hours."", ""Drain."", ""Put back into pan, cover with water and bring to boil."", ""Reduce heat and simmer until beans are tender, 1 to 2 hours."", ""(Note:"", ""You may also cook soaked beans in crock-pot until tender if desired.)"", ""Drain water; reserve some. Mash beans to desired consistency."", ""Saute onion, green pepper and garlic in a little vegetable oil."", ""Add to mashed beans along"", ""with salt and chili powder."", ""Eat \""as is\"" or use for burritos or tostados.""]",www.cookbooks.com/Recipe-Details.aspx?id=477787,Gathered,"[""pinto beans"", ""onion"", ""green pepper"", ""garlic"", ""salt"", ""chili powder""]"
22488,Pineapple Cheese Ball,"[""2 (8 oz.) pkg. cream cheese, softened"", ""1 (8 1/2 oz.) can crushed pineapple, drained"", ""1/4 c. finely chopped green pepper"", ""2 Tbsp. minced onion"", ""1 Tbsp. garlic"", ""2 c. finely chopped pecans""]","[""Let cheese soften; stir in other ingredients except pecans. Form a ball and roll in chopped pecans.""]",www.cookbooks.com/Recipe-Details.aspx?id=330932,Gathered,"[""cream cheese"", ""pineapple"", ""green pepper"", ""onion"", ""garlic"", ""pecans""]"
23097,Pineapple Cheese Ball,"[""2 (8 oz.) pkg. cream cheese, softened"", ""1 (8 oz.) can crushed pineapple, drained"", ""1/4 c. finely chopped green pepper"", ""2 Tbsp. chopped onion"", ""2 c. chopped nuts"", ""1 Tbsp. seasoned salt""]","[""Mix all ingredients together, using 1 cup nuts."", ""Shape into ball and roll in remaining nuts.""]",www.cookbooks.com/Recipe-Details.aspx?id=994287,Gathered,"[""cream cheese"", ""pineapple"", ""green pepper"", ""onion"", ""nuts"", ""salt""]"
23369,Cheese Spread Or Ball,"[""2 (8 oz.) pkg. cream cheese, softened"", ""1 (8 oz.) can crushed pineapple, drained"", ""1/4 c. chopped green pepper"", ""1 Tbsp. chopped onion"", ""1 Tbsp. seasoned salt"", ""chopped nuts""]","[""Mix all together well."", ""Form into a ball or leave in a dish. Refrigerate for 1 hour."", ""Add nuts on top.""]",www.cookbooks.com/Recipe-Details.aspx?id=505214,Gathered,"[""cream cheese"", ""pineapple"", ""green pepper"", ""onion"", ""salt"", ""nuts""]"
23788,Cranberry Pie,"[""2 c. raw cranberries"", ""1 1/2 c. sugar"", ""1 c. flour"", ""1 tsp. almond extract"", ""1/2 c. chopped walnuts"", ""3/4 c. melted butter""]","[""Pour 2 cups of raw cranberries in greased pie plates (10-inch)."", ""Sprinkle 1/2 cup of sugar over them."", ""Beat 2 eggs. Gradually add 1 cup of sugar, flour, butter and almond extract. Pour over cranberries."", ""Bake at 350\u00b0 for 35 to 40 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1074614,Gathered,"[""cranberries"", ""sugar"", ""flour"", ""almond extract"", ""walnuts"", ""butter""]"
24613,Cabbage Salad Dressing,"[""1 medium onion"", ""1/2 c. vinegar"", ""1 c. sugar"", ""1 c. oil"", ""1 tsp. salt"", ""1 tsp. celery seed""]","[""Combine onion and vinegar in blender."", ""Add sugar."", ""Let stand 20 minutes."", ""Add oil, salt and celery seed."", ""Keeps weeks in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=203758,Gathered,"[""onion"", ""vinegar"", ""sugar"", ""oil"", ""salt"", ""celery""]"
25233,Sauerkraut Salad,"[""1 can (16 oz.) sauerkraut"", ""1 c. grated carrots"", ""1 c. chopped celery"", ""1 c. chopped green pepper"", ""1 c. chopped onion"", ""3/4 c. sugar"", ""1/2 vegetable oil"", ""1 Tbsp. vinegar""]","[""In a large bowl mix sauerkraut, carrots, celery, green pepper and onion."", ""Combine sugar, vinegar and oil."", ""Pour over vegetables and mix well."", ""Cover and refrigerate for at least 8 hours."", ""Yields 10 to 12 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=442545,Gathered,"[""sauerkraut"", ""carrots"", ""celery"", ""green pepper"", ""onion"", ""sugar"", ""vegetable oil"", ""vinegar""]"
25781,Pineapple Dip,"[""2 (8 oz.) cream cheese, softened"", ""small can crushed pineapple"", ""1 Tbsp. chopped onion"", ""1/4 c. green pepper"", ""1 Tbsp. Lawry's seasoned salt"", ""large pkg. unsalted chopped pecans""]","[""Mix all ingredients."", ""Use on Wheatsworth crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=1014966,Gathered,"[""cream cheese"", ""pineapple"", ""onion"", ""green pepper"", ""salt"", ""pecans""]"
26223,Pineapple Cream Pie,"[""1 c. flour"", ""1/2 c. walnuts, finely chopped"", ""1 stick melted butter or margarine"", ""1 Tbsp. sugar"", ""8 oz. Cool Whip"", ""8 oz. sour cream or yogurt"", ""1 large can crushed pineapple, unsweetened and undrained""]","[""Combine flour, nuts, margarine and sugar."", ""Press into a pie plate and bake at 350\u00b0 until just slightly browned, about 15 minutes."", ""Cool for 15 minutes and fill with a combination of the remaining ingredients."", ""Chill overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=653336,Gathered,"[""flour"", ""walnuts"", ""butter"", ""sugar"", ""sour cream"", ""pineapple""]"
27146,Rhubarb Butter Crunch,"[""3 c. rhubarb, cut up"", ""1 c. sugar"", ""3 Tbsp. flour"", ""1 c. brown sugar"", ""1 c. oatmeal (rolled oats)"", ""1 1/2 c. flour"", ""3/4 c. margarine""]","[""Mix rhubarb with sugar and 3 tablespoons flour."", ""Stir and set aside."", ""Combine brown sugar, oatmeal and 1 1/2 cups flour."", ""Cut in the margarine until crumbly."", ""Sprinkle half of the mixture into the bottom of a greased 9 x 13-inch pan."", ""Pour the rhubarb over the crust and top with the rest of the crumbly mixture."", ""Bake at 375\u00b0 for 40 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=981891,Gathered,"[""rhubarb"", ""sugar"", ""flour"", ""brown sugar"", ""flour"", ""margarine""]"
28513,Potato Chip Cookies,"[""1/2 lb. margarine"", ""1/2 c. sugar"", ""2 c. flour"", ""1 c. crushed potato chips"", ""1/2 c. pecans"", ""1 tsp. vanilla""]","[""Cream first 2 ingredients and next 4. Form into balls and press with fork."", ""Bake at 350\u00b0 for 20 minutes."", ""Cool slightly and dust with powdered sugar.""]",www.cookbooks.com/Recipe-Details.aspx?id=377906,Gathered,"[""margarine"", ""sugar"", ""flour"", ""potato chips"", ""pecans"", ""vanilla""]"
28577,Party Mix,"[""2 c. Wheat Chex"", ""2 c. Rice Chex"", ""2 c. Corn Chex"", ""3/4 c. Pretzel sticks"", ""1 1/2 c. peanuts"", ""4 tsp. Worcestershire Sauce"", ""1/2 tsp garlic powder"", ""1 stick margarine"", ""1/2 tsp. salt""]","[""Heat oven to 250 degrees."", ""Melt margarine in large shallow pan."", ""Stir in ingredients."", ""Mix until all pieces are coated with butter."", ""Cook for 1 hour."", ""Stir occasionally.""]",www.cookbooks.com/Recipe-Details.aspx?id=137994,Gathered,"[""Rice"", ""peanuts"", ""Worcestershire Sauce"", ""garlic"", ""margarine"", ""salt""]"
29169,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese, softened"", ""1/4 c. chopped green pepper"", ""2 Tbsp. chopped onion"", ""1 small can crushed pineapple, drained"", ""1 tsp. garlic salt"", ""1 c. chopped pecans""]","[""Mix soft cream cheese with the pineapple until well blended. Fold in the green pepper, onion and garlic salt; stir well."", ""Form into a ball shape and roll in the chopped pecans."", ""Place in refrigerator until firm."", ""Serve with crackers and/or raw veggies.""]",www.cookbooks.com/Recipe-Details.aspx?id=1052817,Gathered,"[""cream cheese"", ""green pepper"", ""onion"", ""pineapple"", ""garlic salt"", ""pecans""]"
29739,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 small can pineapple, crushed"", ""1/4 c. finely chopped green pepper"", ""1 tsp. seasoned salt"", ""2 Tbsp. grated onion"", ""1 c. chopped pecans""]","[""Combine all ingredients except pecans."", ""Wrap in wax paper and chill."", ""Roll chilled cheese balls in chopped pecans."", ""Makes 2 cheese balls.""]",www.cookbooks.com/Recipe-Details.aspx?id=423193,Gathered,"[""cream cheese"", ""pineapple"", ""green pepper"", ""salt"", ""onion"", ""pecans""]"
30593,Chocolate Nut Caramels,"[""2 c. granulated sugar"", ""1 1/2 c. dark corn syrup (Karo)"", ""2 c. cream"", ""1 c. butter (not margarine)"", ""4 sq. Baker's baking chocolate"", ""1 1/2 c. chopped nuts"", ""2 tsp. vanilla""]","[""Put sugar, corn syrup, 1 cup cream and butter together."", ""Stir and cook to a vigorous boil."", ""Gradually add the other cup of cream. Do not allow the mixture to stop boiling while cream is being added."", ""Cook until thermometer reads 250\u00b0, stirring gently. Without a thermometer, cook to hard ball stage."", ""Remove from fire; add chocolate, nuts and vanilla."", ""Beat until chocolate is melted.""]",www.cookbooks.com/Recipe-Details.aspx?id=970507,Gathered,"[""sugar"", ""corn syrup"", ""cream"", ""butter"", ""chocolate"", ""nuts"", ""vanilla""]"
30995,Pixie Salad Dressing,"[""1/2 c. oil"", ""1/2 c. ketchup"", ""1/2 c. mayonnaise"", ""1/2 c. sugar"", ""1/4 c. vinegar"", ""2 Tbsp. mustard""]","[""Combine ingredients until well blended.""]",www.cookbooks.com/Recipe-Details.aspx?id=547085,Gathered,"[""oil"", ""ketchup"", ""mayonnaise"", ""sugar"", ""vinegar"", ""mustard""]"
31175,Toffee Squares,"[""1 c. butter"", ""2 c. sifted all-purpose flour"", ""1 tsp. vanilla"", ""1 c. brown sugar"", ""1 egg yolk"", ""1/2 lb. Hershey chocolate"", ""1 c. nuts, chopped fine""]","[""Cream butter and brown sugar until light and fluffy."", ""Add beaten egg yolk, vanilla and sifted flour."", ""Spread on 12 x 17 1/2-inch cookie sheet and bake at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=409058,Gathered,"[""butter"", ""flour"", ""vanilla"", ""brown sugar"", ""egg yolk"", ""chocolate"", ""nuts""]"
31544,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 (8 1/2 oz.) can crushed pineapple, well drained"", ""2 c. chopped pecans"", ""1/4 c. chopped green pepper"", ""1 tsp. seasoned salt"", ""2 Tbsp. chopped onion""]","[""Combine all ingredients together."", ""Hold out 1 cup pecans. Mold ingredients into a ball and roll in the remaining cup of pecans."", ""Refrigerate.""]",www.cookbooks.com/Recipe-Details.aspx?id=201857,Gathered,"[""cream cheese"", ""pineapple"", ""pecans"", ""green pepper"", ""salt"", ""onion""]"
32057,Health Nut Spread,"[""6 medium carrots, grated"", ""1 (8 oz.) pkg. cream cheese"", ""1/2 to 1 c. raisins"", ""1 1/2 to 2 c. nuts, finely chopped"", ""2 Tbsp. honey"", ""2 Tbsp. brown sugar""]","[""Mix all and adjust to taste."", ""Can add more or less of any item."", ""Serve on crackers, bagels or English muffins.""]",www.cookbooks.com/Recipe-Details.aspx?id=788710,Gathered,"[""carrots"", ""cream cheese"", ""raisins"", ""nuts"", ""honey"", ""brown sugar""]"
32532,Cheese Balls,"[""2 (8 oz.) pkg. cream cheese, softened"", ""2 c. finely chopped pecans"", ""1/2 c. finely chopped celery"", ""1/4 c. finely chopped green pepper"", ""2 Tbsp. finely chopped onion"", ""2 tsp. seasoned salt""]","[""Combine cream cheese, 1 cup pecans and remaining ingredients until thoroughly blended."", ""Shape in a ball and roll remaining pecans."", ""Serve with crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=766774,Gathered,"[""cream cheese"", ""pecans"", ""celery"", ""green pepper"", ""onion"", ""salt""]"
32753,Pineapple Casserole,"[""1 large can pineapple chunks"", ""3 Tbsp. flour"", ""24 crushed Ritz crackers"", ""1 c. sugar"", ""1 c. grated sharp cheese"", ""1/4 stick margarine, melted""]","[""Put pineapple in flat dish."", ""Mix flour, sugar and cheese and spread over pineapple."", ""Sprinkle crackers over this, then pour melted margarine over all."", ""Bake at 350\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=242118,Gathered,"[""pineapple"", ""flour"", ""crackers"", ""sugar"", ""cheese"", ""margarine""]"
33724,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 (8 1/2 oz.) can drained crushed pineapple"", ""2 Tbsp. finely chopped onion"", ""2 c. chopped pecans"", ""1/4 c. finely chopped green pepper"", ""1 tsp. salt""]","[""Soften cream cheese."", ""Carefully stir in drained pineapple, 1 cup pecans, green pepper, onion and salt."", ""Chill well."", ""Form into a ball and roll in remaining cup of pecans."", ""Wrap in aluminum foil and let set overnight."", ""(This is so that the onion and bell pepper taste will not be too strong.)""]",www.cookbooks.com/Recipe-Details.aspx?id=922777,Gathered,"[""cream cheese"", ""pineapple"", ""onion"", ""pecans"", ""green pepper"", ""salt""]"
34106,Pecan Balls,"[""1 c. soft butter"", ""1/2 c. granulated sugar or 1/2 c. confectioners sugar"", ""1/4 tsp. salt"", ""1 tsp. vanilla"", ""2 1/4 c. flour"", ""1 c. chopped pecans""]","[""Mix butter, sugar, salt and vanilla."", ""Work in flour."", ""The last bit of flour may be worked in with hands."", ""Add nuts."", ""Chill dough. Roll into 1-inch balls."", ""Place on ungreased baking sheet and bake at 350\u00b0 for 10 to 12 minutes, until set, but not browned."", ""Roll in sifted confectioners sugar while warm."", ""Cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=890216,Gathered,"[""butter"", ""sugar"", ""salt"", ""vanilla"", ""flour"", ""pecans""]"
34308,Mushroom Sandwiches,"[""1/2 lb. mushrooms, chopped"", ""1 stick butter or margarine"", ""1/2 c. heavy cream"", ""3 Tbsp. flour (add additional flour, if needed)"", ""pinch of salt"", ""3 dashes Worcestershire sauce""]","[""Saute mushrooms with butter or margarine."", ""Add the cream and salt to taste."", ""Thicken with flour (mix flour with water). While cooking, add the Worcestershire sauce to hot mixture and then refrigerate overnight to thicken."", ""Use to make tea sandwiches.""]",www.cookbooks.com/Recipe-Details.aspx?id=938146,Gathered,"[""mushrooms"", ""butter"", ""heavy cream"", ""flour"", ""salt"", ""Worcestershire sauce""]"
34849,Super Macaroni Salad,"[""1 lb. macaroni"", ""1 large green pepper, chopped"", ""1 medium onion, chopped"", ""4 medium carrots, grated"", ""1 can sweetened condensed milk"", ""1 c. vinegar"", ""2 c. mayonnaise"", ""1/2 c. sugar"", ""salt and pepper to taste""]","[""Cook macaroni."", ""Drain and cool."", ""Mix all ingredients and chill at least 4 hours."", ""(Can use yellow or red bell peppers."", ""Some of each looks pretty.)""]",www.cookbooks.com/Recipe-Details.aspx?id=561817,Gathered,"[""macaroni"", ""green pepper"", ""onion"", ""carrots"", ""condensed milk"", ""vinegar"", ""mayonnaise"", ""sugar"", ""salt""]"
35492,Barbecue Sauce(Makes 1 Quart)  ,"[""1/2 stick butter"", ""1 c. mustard"", ""1 c. honey"", ""1 c. ketchup"", ""1 Tbsp. Worcestershire sauce"", ""1 c. vinegar"", ""salt and pepper (black and crushed red pepper) to taste""]","[""Mix until blended well."", ""Good on pork, chicken and beef."", ""Also, if you like onions, chop 1/4 cup fine and add to sauce."", ""If you add onions, cook until onions are tender.""]",www.cookbooks.com/Recipe-Details.aspx?id=5920,Gathered,"[""butter"", ""mustard"", ""honey"", ""ketchup"", ""Worcestershire sauce"", ""vinegar"", ""salt""]"
35977,Potato Chip Cookies,"[""1 c. margarine"", ""1/2 c. sugar"", ""1 tsp. vanilla"", ""1/2 c. crushed potato chips"", ""1 c. nuts"", ""1 1/2 c. flour, sifted""]","[""Chill about an hour before baking"", ""at 350\u00b0."", ""Makes approximately three dozen cookies.""]",www.cookbooks.com/Recipe-Details.aspx?id=673842,Gathered,"[""margarine"", ""sugar"", ""vanilla"", ""potato chips"", ""nuts"", ""flour""]"
36293,Cheese Ball,"[""2 large pkg. cream cheese"", ""1 large can crushed pineapple"", ""dash of garlic salt"", ""1 1/2 Tbsp. minced onion"", ""1 c. diced celery (very fine)"", ""1/4 c. finely chopped green pepper (optional)""]","[""Drain pineapple well."", ""Mix together; form into a ball."", ""Roll in chopped nuts."", ""Top with a cherry.""]",www.cookbooks.com/Recipe-Details.aspx?id=783786,Gathered,"[""cream cheese"", ""pineapple"", ""garlic"", ""onion"", ""celery"", ""green pepper""]"
36558,Vegetable Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 medium can crushed pineapple"", ""1/4 c. chopped bell peppers"", ""2 Tbsp. onion, chopped fine"", ""1 tsp. salt"", ""1 c. pecans, chopped fine""]","[""Mix ingredients well."", ""Chill overnight, or until you can roll into ball."", ""Roll in crushed nuts or parsley.""]",www.cookbooks.com/Recipe-Details.aspx?id=220465,Gathered,"[""cream cheese"", ""pineapple"", ""bell peppers"", ""onion"", ""salt"", ""pecans""]"
37207,Holiday Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 (8 1/2 oz.) crushed pineapple, drained"", ""1 c. chopped pecans"", ""1/4 c. chopped green pepper"", ""2 Tbsp. chopped onion"", ""1 Tbsp. seasoned salt""]","[""Soften cream cheese; gradually add pineapple, green pepper, onion and seasoned salt."", ""Mix well."", ""Roll into ball and roll ball in chopped pecans."", ""Chill."", ""Serve with your favorite crackers. Will keep a week if kept refrigerated.""]",www.cookbooks.com/Recipe-Details.aspx?id=109914,Gathered,"[""cream cheese"", ""pineapple"", ""pecans"", ""green pepper"", ""onion"", ""salt""]"
37747,Cream Cheese Cookies,"[""1 c. butter"", ""1 (3 oz.) pkg. cream cheese"", ""1 c. sugar"", ""1 tsp. vanilla"", ""2 1/2 c. flour"", ""1 egg yolk""]","[""Mix ingredients and chill overnight."", ""Roll into small balls. Press middle of cookie and put cherry or walnut in hole."", ""Bake at 350\u00b0 for 12 to 15 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1066274,Gathered,"[""butter"", ""cream cheese"", ""sugar"", ""vanilla"", ""flour"", ""egg yolk""]"
37915,Nutty Fingers,"[""2 c. plain flour"", ""1/4 c. sugar"", ""1 tsp. vanilla"", ""2 sticks butter"", ""pinch of salt"", ""1 1/2 c. chopped nuts""]","[""Mix and form into fingers or balls."", ""Bake at 350\u00b0 for 25 to 30 minutes. Roll in 4x sugar.""]",www.cookbooks.com/Recipe-Details.aspx?id=1014308,Gathered,"[""flour"", ""sugar"", ""vanilla"", ""butter"", ""salt"", ""nuts""]"
39590,Queen Of Hearts Tarts,"[""1/2 c. butter"", ""1/3 c. sugar"", ""1 egg yolk"", ""1/2 tsp. vanilla"", ""1 c. flour"", ""1/2 tsp. salt""]","[""Cream together thoroughly the butter and sugar."", ""Stir in the egg yolk and vanilla."", ""Sift together the flour and salt and add to creamed mixture."", ""Mix well."", ""Shape into 3 dozen small balls and dip each into unbeaten egg white."", ""Roll in chopped nuts (pecans or peanuts) and place 2 inches apart on lightly greased cookie sheet. Do not flatten balls."", ""Bake at 300\u00b0 for 30 minutes."", ""After baking 10 minutes, remove pan from oven and with a thimble, make a dent into each cookie."", ""Return pan to oven."", ""Work as quickly as possible and if the thimble sticks, dip into cold water."", ""When cookies are done, remove to cooling rack and fill each dent, while warm, with jam or marmalade."", ""A tart jam is best (plum, apricot or pineapple).""]",www.cookbooks.com/Recipe-Details.aspx?id=306091,Gathered,"[""butter"", ""sugar"", ""egg yolk"", ""vanilla"", ""flour"", ""salt""]"
